실수되다,부정
실수하다,부정
실업되다,부정
실업하다,부정
실연되다,부정
실연하다,부정
실의되다,부정
실의하다,부정
실추되다,부정
실추하다,부정
실패되다,부정
실패하다,부정
싫어하다,부정
심각하다,부정
심란하다,부정
심려하다,부정
심심하다,부정
심통하다,부정
싸움되다,부정
싸움하다,부정
쑥스럽다,부정
쓸데없이,부정
쓸모없다,부정
쓸쓸되다,부정
쓸쓸하다,부정
씁쓸하다,부정
아니꼽다,부정
아찔하다,부정
아첨되다,부정
아첨하다,부정
아파하다,부정
아편되다,부정
아편하다,부정
악독되다,부정
악독하다,부정
악평되다,부정
악평하다,부정
악화되다,부정
악화하다,부정
안달복달,부정
안달하다,부정
안쓰럽다,부정
안일되다,부정
안일하다,부정
안하무인,부정
알랑거리,부정
알레르기,부정
암담하다,부정
암살되다,부정
암살하다,부정
압박되다,부정
압박하다,부정
압제되다,부정
압제하다,부정
애매하다,부정
애석하다,부정
애처롭다,부정
애통터지,부정
애통하다,부정
애틋하다,부정
야박하다,부정
야비되다,부정
야비하다,부정
야속하다,부정
약오르다,부정
약탈되다,부정
약탈하다,부정
어색하다,부정
어이없다,부정
어지럽다,부정
억압되다,부정
억압하다,부정
억울되다,부정
억울하다,부정
억제되다,부정
억제하다,부정
언쟁되다,부정
언쟁하다,부정
얼빠지다,부정
얽매이다,부정
엄벌되다,부정
엄벌하다,부정
엉성되다,부정
엉성하다,부정
역정나다,부정
역정난다,부정
역정내다,부정
역정낸다,부정
연민하다,부정
열등되다,부정
열등하다,부정
염려하다,부정
염세되다,부정
염세주의,부정
염세하다,부정
예민되다,부정
예민하다,부정
오락가락,부정
오싹되다,부정
오싹하다,부정
오역되다,부정
오역하다,부정
오염되다,부정
오염하다,부정
오용되다,부정
오용하다,부정
오해되다,부정
오해하다,부정
옹졸되다,부정
옹졸하다,부정
와전되다,부정
와전하다,부정
완고되다,부정
완고하다,부정
왜곡되다,부정
왜곡하다,부정
외설되다,부정
외설하다,부정
욕설되다,부정
욕설하다,부정
용두사미,부정
우둔되다,부정
우둔하다,부정
우려되다,부정
우려하다,부정
우매되다,부정
우매하다,부정
우울되다,부정
우울하다,부정
우유부단,부정
울부짖다,부정
울분하다,부정
울적하다,부정
원망하다,부정
원통하다,부정
위급되다,부정
위급하다,부정
위기되다,부정
위기하다,부정
위반되다,부정
위반하다,부정
위배되다,부정
위배하다,부정
위법되다,부정
위법하다,부정
위선되다,부정
위선하다,부정
위압되다,부정
위압하다,부정
위조되다,부정
위조하다,부정
위증되다,부정
위증하다,부정
위축되다,부정
위축하다,부정
위태롭다,부정
위태위태,부정
위험되다,부정
위험하다,부정
위협되다,부정
위협하다,부정
유감되다,부정
유감하다,부정
유괴되다,부정
유괴하다,부정
유급되다,부정
유급하다,부정
유령되다,부정
유령하다,부정
유실되다,부정
유실하다,부정
유인되다,부정
유죄되다,부정
유죄하다,부정
유출되다,부정
유출하다,부정
유해되다,부정
유해하다,부정
은둔되다,부정
은둔하다,부정
은밀되다,부정
은밀하다,부정
음란되다,부정
음란하다,부정
음모되다,부정
음모하다,부정
음산되다,부정
음산하다,부정
음울되다,부정
음울하다,부정
음탕되다,부정
음탕하다,부정
음흉되다,부정
음흉하다,부정
의심되다,부정
의심하다,부정
의아하다,부정
이기주의,부정
이별되다,부정
이별하다,부정
이탈되다,부정
이탈하다,부정
이혼되다,부정
이혼하다,부정
인사불성,부정
인상되다,부정
인상하다,부정
인색되다,부정
인색하다,부정
자결되다,부정
자결하다,부정
자괴하다,부정
자기비판,부정
자기중심,부정
자만되다,부정
자만하다,부정
자멸되다,부정
자멸하다,부정
자살되다,부정
자살하다,부정
자조되다,부정
자조하다,부정
자책하다,부정
자폐되다,부정
자폐하다,부정
자포자기,부정
작살나다,부정
작살난다,부정
작살내다,부정
작살낸다,부정
잔인되다,부정
잔인하다,부정
잔학되다,부정
잔학하다,부정
잔혹되다,부정
잔혹하다,부정
장례되다,부정
장례하다,부정
장애되다,부정
장애하다,부정
재고되다,부정
재미없다,부정
재촉되다,부정
재촉하다,부정
저조되다,부정
저조하다,부정
저주되다,부정
저주하다,부정
저지되다,부정
저지르다,부정
저지하다,부정
저하되다,부정
저하하다,부정
전소되다,부정
전소하다,부정
절규되다,부정
절규하다,부정
절도되다,부정
절도하다,부정
절름거리,부정
절름발이,부정
절망되다,부정
절망하다,부정
절박되다,부정
절박하다,부정
정경유착,부정
정신병자,부정
제멋대로,부정
조롱되다,부정
조롱하다,부정
조작되다,부정
조작하다,부정
조잡되다,부정
조잡하다,부정
족쇄되다,부정
족쇄하다,부정
졸도되다,부정
졸도하다,부정
졸속주의,부정
좌절되다,부정
좌절하다,부정
좌천되다,부정
좌천하다,부정
좌초되다,부정
좌초하다,부정
죄송하다,부정
죄스럽다,부정
주눅들다,부정
중독되다,부정
중독하다,부정
증오되다,부정
증오하다,부정
지긋지긋,부정
지루되다,부정
지루하다,부정
지배되다,부정
지배하다,부정
지적되다,부정
지적하다,부정
진노하다,부정
진력나다,부정
진력난다,부정
진력내다,부정
진력낸다,부정
질겁하다,부정
질색되다,부정
질색하다,부정
질식되다,부정
질식하다,부정
질책되다,부정
질책하다,부정
질투되다,부정
질투하다,부정
집착되다,부정
집착하다,부정
징계되다,부정
징그럽다,부정
짜증나다,부정
짜증난다,부정
짜증내다,부정
짜증낸다,부정
쩨쩨하다,부정
찌푸리다,부정
찝찝하다,부정
착잡하다,부정
참담하다,부정
참수되다,부정
참수하다,부정
창백되다,부정
창백하다,부정
창피하다,부정
책망하다,부정
처량하다,부정
처벌되다,부정
처벌하다,부정
처참하다,부정
천박되다,부정
천박하다,부정
천식되다,부정
천식하다,부정
체포되다,부정
체포하다,부정
쳐들어가,부정
쳐부수다,부정
초라하다,부정
초조하다,부정
추방되다,부정
추방하다,부정
추악되다,부정
추악하다,부정
추잡되다,부정
추잡하다,부정
충돌되다,부정
충돌하다,부정
충혈되다,부정
충혈하다,부정
치사되다,부정
치사하다,부정
침략되다,부정
침략하다,부정
침몰되다,부정
침몰하다,부정
침울하다,부정
침입하다,부정
침체되다,부정
침체하다,부정
침침되다,부정
침침하다,부정
침통하다,부정
침해되다,부정
침해하다,부정
타격되다,부정
타격하다,부정
타락되다,부정
타락하다,부정
탄식하다,부정
탄핵되다,부정
탄핵하다,부정
탈선되다,부정
탈선하다,부정
탈옥되다,부정
탈옥하다,부정
태만되다,부정
태만하다,부정
토라지다,부정
통탄하다,부정
퇴폐되다,부정
퇴폐하다,부정
퇴행되다,부정
퇴행하다,부정
퇴화되다,부정
퇴화하다,부정
투기하다,부정
투덜대다,부정
투옥되다,부정
투옥하다,부정
투쟁되다,부정
투쟁하다,부정
투정되다,부정
투정하다,부정
파괴되다,부정
파괴하다,부정
파면되다,부정
파면하다,부정
파멸되다,부정
파멸하다,부정
파산되다,부정
파산하다,부정
파손되다,부정
파손하다,부정
파열되다,부정
파열하다,부정
패배되다,부정
패배하다,부정
편애되다,부정
편애하다,부정
포기되다,부정
포기하다,부정
포악되다,부정
포악하다,부정
폭격되다,부정
폭격하다,부정
폭발되다,부정
폭발하다,부정
폭음되다,부정
폭음하다,부정
피곤되다,부정
피곤하다,부정
피난되다,부정
피난하다,부정
피로되다,부정
피로하다,부정
피폐하다,부정
핑계되다,부정
핑계하다,부정
학대되다,부정
학대하다,부정
학살되다,부정
학살하다,부정
한맺히다,부정
한숨짓다,부정
한스럽다,부정
한탄하다,부정
항의되다,부정
항의하다,부정
해고되다,부정
해고하다,부정
해이되다,부정
해이하다,부정
허기지다,부정
허망하다,부정
허무하다,부정
허술되다,부정
허술하다,부정
허전하다,부정
허탈하다,부정
허풍선이,부정
허허롭다,부정
헐뜯기다,부정
험담되다,부정
험담하다,부정
험악되다,부정
험악하다,부정
혐오되다,부정
혐오하다,부정
협소하다,부정
협잡되다,부정
협잡하다,부정
형벌되다,부정
형벌하다,부정
호색되다,부정
호색하다,부정
호통되다,부정
호통하다,부정
혹심하다,부정
혼동되다,부정
혼동하다,부정
혼란되다,부정
혼란하다,부정
혼잡되다,부정
혼잡하다,부정
환각되다,부정
환각하다,부정
환락되다,부정
환락하다,부정
환멸하다,부정
황량되다,부정
황량하다,부정
황폐되다,부정
황폐하다,부정
회피되다,부정
회피하다,부정
회한하다,부정
횡령되다,부정
횡령하다,부정
횡포되다,부정
횡포하다,부정
후퇴되다,부정
후퇴하다,부정
후회되다,부정
후회하다,부정
훼방되다,부정
훼방하다,부정
훼손되다,부정
훼손하다,부정
흐릿하다,부정
흐트리다,부정
흡연되다,부정
흡연하다,부정
흥청망청,부정
희롱되다,부정
희롱하다,부정
망설이다,부정
알았어,긍정
그럴까,모호함
그러자,긍정
그렇다,긍정
좋겠지,모호함
좋을까,모호함
뭐라고,유보적
나쁘다,부정
좋아요,긍정
그래요,긍정
아니요,부정
해보자,긍정
틀리다,부정
다르다,부정
모르다,모호함
어쩌지,모호함
어쩌면,모호함
별볼일,부정
멋지다,긍정
예쁘다,긍정
별 것,부정
잘했어,긍정
나이스,긍정
원더풀,긍정
놀랍다,긍정
애썼다,모호함
잘해봐,긍정
예쁘네,긍정
미동의,부정
똑같다,긍정
아니다,부정
감싸다,긍정
감탄사,긍정
강건히,긍정
견고히,긍정
경축일,긍정
고맙다,긍정
관대히,긍정
괜찮다,긍정
구세주,긍정
귀공자,긍정
귀엽다,긍정
그립다,긍정
극진히,긍정
기쁘다,긍정
깃들다,긍정
깔끔히,긍정
깨끗이,긍정
끌리다,긍정
날씬히,긍정
놀라다,긍정
뉘우침,긍정
다정히,긍정
다행히,긍정
달갑다,긍정
당당히,긍정
대공포,긍정
데이트,긍정
도덕적,긍정
들뜨다,긍정
따뜻이,긍정
떳떳이,긍정
럭셔리,긍정
말쑥히,긍정
맘놓다,긍정
맛나다,긍정
맛난다,긍정
맛내다,긍정
맛낸다,긍정
맛있다,긍정
먹거리,긍정
멋있다,긍정
명승지,긍정
모처럼,긍정
미남자,긍정
미덥다,긍정
미쁘다,긍정
바라다,긍정
바람직,긍정
반갑게,긍정
반갑다,긍정
반기다,긍정
반하다,긍정
발돋움,긍정
방긋이,긍정
벅차다,긍정
베풀다,긍정
볼거리,긍정
부럽다,긍정
산뜻이,긍정
삼매경,긍정
상쾌히,긍정
생동감,긍정
선량히,긍정
설레다,긍정
설레임,긍정
섬기다,긍정
섬세히,긍정
성탄절,긍정
성하다,긍정
성황리,긍정
세밀히,긍정
순이익,긍정
식도락,긍정
신난다,긍정
신나다,긍정
신바람,긍정
신생아,긍정
안정기,긍정
알맞다,긍정
알차다,긍정
애국심,긍정
애국자,긍정
어질다,긍정
에티켓,긍정
엘리트,긍정
열심히,긍정
예쁘장,긍정
완벽히,긍정
용맹히,긍정
우습다,긍정
원하다,긍정
월급날,긍정
유능히,긍정
유유히,긍정
윤리적,긍정
이국적,긍정
이쁘다,긍정
이색적,긍정
자부심,긍정
자비심,긍정
자애심,긍정
잠재력,긍정
적극적,긍정
적당히,긍정
적정선,긍정
전성기,긍정
정가다,긍정
정겹다,긍정
정확히,긍정
즐거움,긍정
즐겁다,긍정
즐기다,긍정
지름길,긍정
지지자,긍정
진실로,긍정
진취적,긍정
짱이다,긍정
찡하다,긍정
차분히,긍정
참되다,긍정
챔피언,긍정
청결히,긍정
청명히,긍정
초정밀,긍정
최고급,긍정
최신식,긍정
최적화,긍정
축하다,긍정
춤추다,긍정
충실히,긍정
친근감,긍정
친절히,긍정
침착히,긍정
쾌적히,긍정
쾌활히,긍정
탁월히,긍정
탐나다,긍정
탐난다,긍정
특별히,긍정
튼튼히,긍정
파이팅,긍정
편안히,긍정
편하다,긍정
평안히,긍정
푸짐히,긍정
풍부히,긍정
풍성히,긍정
풍족히,긍정
합리적,긍정
합법적,긍정
행복감,긍정
향긋이,긍정
현명히,긍정
화이팅,긍정
활발히,긍정
황홀히,긍정
회복기,긍정
후련히,긍정
훌륭히,긍정
흥겹다,긍정
흥나다,긍정
흥난다,긍정
가렵다,부정
가엽다,부정
갑상선,부정
값싸다,부정
강간자,부정
강제력,부정
같잖다,부정
개싸움,부정
갱년기,부정
거드름,부정
거머리,부정
거부감,부정
거짓말,부정
거칠다,부정
건망증,부정
검버섯,부정
겁나다,부정
겁난다,부정
겉치장,부정
겉핥다,부정
게으름,부정
격하다,부정
결막염,부정
경범죄,부정
고발인,부정
고발자,부정
고소장,부정
골나다,부정
골난다,부정
곰팡이,부정
공기총,부정
공범자,부정
공포증,부정
관절염,부정
광견병,부정
괴롭다,부정
괴혈병,부정
교도소,부정
교수대,부정
교수형,부정
구두쇠,부정
구역질,부정
구치소,부정
굶주림,부정
귀찮다,부정
극빈자,부정
근육통,부정
금하다,부정
기생충,부정
기죽다,부정
기피자,부정
기형아,부정
깍쟁이,부정
꺼림칙,부정
꼬집다,부정
꾸지람,부정
낙오자,부정
난쟁이,부정
난파선,부정
난폭자,부정
날뛰다,부정
납치범,부정
낯설다,부정
내쫓다,부정
노여움,부정
노엽다,부정
노하다,부정
녹내장,부정
녹아웃,부정
눈사태,부정
눈속임,부정
느림보,부정
니코틴,부정
다래끼,부정
다치다,부정
당뇨병,부정
대머리,부정
더디다,부정
더러움,부정
더럽다,부정
덧없다,부정
도망자,부정
도살자,부정
도살장,부정
독가스,부정
독재자,부정
독하다,부정
두렵다,부정
뒈지다,부정
뒤범벅,부정
딱하다,부정
떠들다,부정
떼쓰다,부정
뚜쟁이,부정
뚱뚱보,부정
마피아,부정
말다툼,부정
말대꾸,부정
맛없다,부정
매섭다,부정
매춘부,부정
맥빠지,부정
멍청이,부정
메두사,부정
모자람,부정
몰인정,부정
몽타주,부정
무더위,부정
무력증,부정
무뢰한,부정
무서움,부정
무섭다,부정
무의미,부정
미개인,부정
밀수입,부정
밑바닥,부정
바다뱀,부정
박해자,부정
반대자,부정
반역자,부정
방관자,부정
방광염,부정
방사능,부정
방울뱀,부정
방탕자,부정
방해물,부정
방화범,부정
배교자,부정
배신자,부정
백내장,부정
백혈병,부정
뱀장어,부정
범죄자,부정
변절자,부정
병나다,부정
병난다,부정
병들다,부정
보잘것,부정
복막염,부정
부랑아,부정
부랑자,부정
분별없,부정
분하다,부정
불구자,부정
불량배,부정
불량자,부정
불만족,부정
비싸다,부정
비웃다,부정
비웃음,부정
비좁다,부정
빈민가,부정
빈민굴,부정
빼앗다,부정
뺏기다,부정
뻐기다,부정
뾰루지,부정
뿌옇다,부정
사기꾼,부정
사나움,부정
사납다,부정
사나워,부정
사생아,부정
산사태,부정
살인자,부정
살해자,부정
상습범,부정
색전증,부정
샘나다,부정
샘난다,부정
서럽다,부정
섭하다,부정
성나다,부정
성난다,부정
세균전,부정
소인배,부정
소홀히,부정
속임수,부정
쇠하다,부정
수류탄,부정
수막염,부정
수용소,부정
스파이,부정
시무룩,부정
신경염,부정
신경증,부정
신경질,부정
신경통,부정
실어증,부정
실업자,부정
심술궂,부정
싸구려,부정
썩이다,부정
쎄하다,부정
쓰레기,부정
아깝다,부정
아리다,부정
아쉽다,부정
아프다,부정
암거래,부정
암살자,부정
압제자,부정
앙갚음,부정
애끓다,부정
애새끼,부정
애타다,부정
야뇨증,부정
야만인,부정
야맹증,부정
약탈자,부정
얄밉다,부정
얕보다,부정
어기다,부정
어두움,부정
어렵다,부정
어리석,부정
어수선,부정
억압자,부정
언짢다,부정
언청이,부정
얼간이,부정
얽매다,부정
엉터리,부정
여드름,부정
역겹다,부정
역모죄,부정
엿듣다,부정
외고집,부정
외롭다,부정
요독증,부정
요지경,부정
욕지기,부정
용의자,부정
우울증,부정
위선자,부정
위장염,부정
위조품,부정
유선염,부정
은닉처,부정
음모자,부정
이기심,부정
자만심,부정
장애물,부정
장폐색,부정
전염병,부정
절도죄,부정
조바심,부정
좀먹다,부정
종신형,부정
중상자,부정
지겨움,부정
지겹다,부정
지배자,부정
진드기,부정
진저리,부정
질리다,부정
짓궂다,부정
짓밟다,부정
찬서리,부정
찰과상,부정
처박다,부정
척수염,부정
철면피,부정
최면제,부정
추하다,부정
치떨다,부정
침략자,부정
침입자,부정
카바레,부정
칼바람,부정
캐묻다,부정
켕기다,부정
코감기,부정
코웃음,부정
콜레라,부정
탄저병,부정
탈주자,부정
탓하다,부정
태만자,부정
투기장,부정
파괴자,부정
파상풍,부정
패혈증,부정
퍼붓다,부정
편두통,부정
편집병,부정
편찮다,부정
폐결핵,부정
폐기종,부정
폐롭다,부정
포르노,부정
피부염,부정
하찮다,부정
허하다,부정
헐뜯다,부정
험하다,부정
헛되다,부정
헤로인,부정
협심증,부정
호색가,부정
홀아비,부정
화나다,부정
화난다,부정
화내다,부정
환각제,부정
후두염,부정
휑하다,부정
흐느낌,부정
흐리다,부정
흡혈귀,부정
희생자,부정
힘겹다,부정
힘들다,부정
좋아,긍정
글쎄,망설임
싫어,부정
아니,부정
뭔데,유보적
그래,긍정
할까,망설임
맞아,긍정
예스,긍정
엑스,부정
엑쓰,부정
틀림,부정
다름,부정
모름,모호함
별거,부정
대박,긍정
에이,부정
똘똘,긍정
똑똑,긍정
뭐야,부정
야!,부정
좋다,긍정
싫다,부정
동의,긍정
같다,긍정
맞다,긍정
간직,긍정
감동,긍정
감명,긍정
감사,긍정
감탄,긍정
감화,긍정
감회,긍정
감흥,긍정
강건,긍정
강추,긍정
개그,긍정
개량,긍정
개선,긍정
거장,긍정
건강,긍정
건배,긍정
건장,긍정
걸작,긍정
검소,긍정
격려,긍정
격언,긍정
견고,긍정
결백,긍정
결실,긍정
경건,긍정
경관,긍정
경의,긍정
경쾌,긍정
경탄,긍정
고객,긍정
고결,긍정
고귀,긍정
고급,긍정
고수,긍정
공로,긍정
공손,긍정
공적,긍정
공짜,긍정
공평,긍정
관대,긍정
구원,긍정
구제,긍정
그득,긍정
극복,긍정
근면,긍정
긍정,긍정
기대,긍정
기도,긍정
기부,긍정
기쁨,긍정
기여,긍정
기적,긍정
기품,긍정
깔끔,긍정
깨끗,긍정
꼼꼼,긍정
꿀맛,긍정
꿀잼,긍정
끈기,긍정
날씬,긍정
낫다,긍정
낭만,긍정
네네,긍정
네넵,긍정
넵넵,긍정
노력,긍정
놀이,긍정
능력,긍정
다정,긍정
다행,긍정
단장,긍정
달콤,긍정
달필,긍정
담소,긍정
덩실,긍정
도약,긍정
독서,긍정
돕다,긍정
따뜻,긍정
만능,긍정
만족,긍정
말쑥,긍정
맑다,긍정
맑음,긍정
맛깔,긍정
맛집,긍정
매력,긍정
매혹,긍정
멘토,긍정
면죄,긍정
명물,긍정
명성,긍정
명소,긍정
명예,긍정
명쾌,긍정
명품,긍정
모범,긍정
무료,긍정
미모,긍정
미소,긍정
미인,긍정
믿다,긍정
박애,긍정
반짝,긍정
발달,긍정
발전,긍정
발탁,긍정
밝다,긍정
방긋,긍정
번영,긍정
보답,긍정
보상,긍정
보완,긍정
보정,긍정
보존,긍정
보호,긍정
복구,긍정
복음,긍정
부티,긍정
부활,긍정
불굴,긍정
비방,긍정
사랑,긍정
사려,긍정
산뜻,긍정
산보,긍정
산책,긍정
살균,긍정
살맛,긍정
상냥,긍정
상쾌,긍정
선량,긍정
선물,긍정
선의,긍정
선행,긍정
섬세,긍정
성공,긍정
성숙,긍정
성실,긍정
성의,긍정
성장,긍정
성취,긍정
세련,긍정
소득,긍정
소망,긍정
소풍,긍정
솜씨,긍정
수려,긍정
수월,긍정
숙련,긍정
순결,긍정
순수,긍정
순종,긍정
순진,긍정
순항,긍정
술술,긍정
승낙,긍정
승리,긍정
승인,긍정
승진,긍정
신동,긍정
신뢰,긍정
신명,긍정
신비,긍정
신식,긍정
싸게,긍정
싸다,긍정
씩씩,긍정
아늑,긍정
아량,긍정
안녕,긍정
안락,긍정
안부,긍정
안식,긍정
안심,긍정
안정,긍정
애국,긍정
애정,긍정
애호,긍정
양성,긍정
여유,긍정
연륜,긍정
열정,긍정
예찬,긍정
옥토,긍정
온기,긍정
온순,긍정
온화,긍정
완벽,긍정
용맹,긍정
우수,긍정
우아,긍정
우정,긍정
우호,긍정
운치,긍정
웃다,긍정
웃음,긍정
위대,긍정
위로,긍정
위안,긍정
유능,긍정
유망,긍정
유머,긍정
유익,긍정
유쾌,긍정
육성,긍정
으뜸,긍정
은혜,긍정
이익,긍정
이해,긍정
인기,긍정
인내,긍정
인정,긍정
일류,긍정
일품,긍정
입상,긍정
자랑,긍정
자비,긍정
자선,긍정
자애,긍정
자태,긍정
작품,긍정
장관,긍정
장원,긍정
재건,긍정
재기,긍정
재미,긍정
재치,긍정
저렴,긍정
적격,긍정
적극,긍정
적법,긍정
적절,긍정
적정,긍정
전능,긍정
절경,긍정
절약,긍정
절정,긍정
젊다,긍정
젊음,긍정
정돈,긍정
정밀,긍정
정성,긍정
정착,긍정
정화,긍정
정확,긍정
제일,긍정
조율,긍정
조절,긍정
조화,긍정
존경,긍정
존중,긍정
준수,긍정
증대,긍정
지성,긍정
지지,긍정
지혜,긍정
진가,긍정
진급,긍정
진실,긍정
진심,긍정
진취,긍정
진품,긍정
차분,긍정
찬미,긍정
찬사,긍정
찬성,긍정
척척,긍정
천사,긍정
천재,긍정
청결,긍정
청년,긍정
청렴,긍정
청명,긍정
청정,긍정
청혼,긍정
초대,긍정
총애,긍정
최고,긍정
최상,긍정
최선,긍정
최적,긍정
추억,긍정
추천,긍정
축복,긍정
축의,긍정
축전,긍정
충성,긍정
충신,긍정
충실,긍정
충의,긍정
치료,긍정
치하,긍정
친목,긍정
친밀,긍정
친선,긍정
친애,긍정
친절,긍정
침착,긍정
칭찬,긍정
케어,긍정
쾌적,긍정
쾌활,긍정
탁월,긍정
통일,긍정
통풍,긍정
특별,긍정
튼튼,긍정
편리,긍정
편안,긍정
평안,긍정
평온,긍정
평화,긍정
포상,긍정
품위,긍정
풍경,긍정
풍광,긍정
풍류,긍정
풍미,긍정
풍부,긍정
풍성,긍정
풍요,긍정
풍족,긍정
합리,긍정
합법,긍정
해법,긍정
행복,긍정
행운,긍정
향긋,긍정
향기,긍정
향상,긍정
향수,긍정
헌신,긍정
현명,긍정
협동,긍정
호감,긍정
호전,긍정
홈런,긍정
확충,긍정
환대,긍정
환상,긍정
환영,긍정
환희,긍정
활력,긍정
활발,긍정
황홀,긍정
회개,긍정
회복,긍정
횡재,긍정
후련,긍정
훌륭,긍정
휴식,긍정
휴양,긍정
흉포,긍정
흥취,긍정
힐링,긍정
가난,부정
가짜,부정
간섭,부정
간염,부정
간음,부정
간질,부정
간통,부정
감기,부정
감시,부정
감옥,부정
강간,부정
강도,부정
강요,부정
강제,부정
강탈,부정
거만,부정
거부,부정
거절,부정
거지,부정
거짓,부정
걱정,부정
건달,부정
격노,부정
격분,부정
격투,부정
결석,부정
결여,부정
결점,부정
결핍,부정
결함,부정
결핵,부정
경고,부정
경련,부정
경멸,부정
경박,부정
경색,부정
경솔,부정
경시,부정
계략,부정
고갈,부정
고난,부정
고뇌,부정
고독,부정
고립,부정
고문,부정
고물,부정
고민,부정
고발,부정
고별,부정
고생,부정
고통,부정
곡해,부정
곤궁,부정
곤란,부정
곤혹,부정
공포,부정
공황,부정
과격,부정
과다,부정
과민,부정
과부,부정
과시,부정
과식,부정
과음,부정
과잉,부정
광기,부정
광란,부정
괘씸,부정
괴기,부정
괴물,부정
괴상,부정
교란,부정
교만,부정
교묘,부정
교살,부정
교활,부정
구류,부정
구속,부정
구식,부정
구토,부정
굴욕,부정
궁상,부정
궁지,부정
궁핍,부정
궂다,부정
권태,부정
궤변,부정
궤양,부정
규제,부정
극악,부정
극한,부정
근심,부정
금기,부정
급사,부정
기겁,부정
기괴,부정
기근,부정
기만,부정
기절,부정
기피,부정
깐깐,부정
깔보,부정
깡패,부정
꺾다,부정
나락,부정
나약,부정
나태,부정
낙담,부정
낙심,부정
낙후,부정
난민,부정
난색,부정
난입,부정
난잡,부정
난처,부정
난투,부정
난파,부정
난폭,부정
남용,부정
납치,부정
낭비,부정
냉담,부정
냉대,부정
냉소,부정
냉정,부정
냉혈,부정
냉혹,부정
노골,부정
노쇠,부정
노예,부정
누락,부정
누설,부정
누추,부정
누출,부정
눈꼴,부정
담석,부정
당혹,부정
대꾸,부정
도박,부정
도벽,부정
도살,부정
도용,부정
도주,부정
독감,부정
독기,부정
독단,부정
독사,부정
독설,부정
독소,부정
독액,부정
독재,부정
두통,부정
둔감,부정
들쥐,부정
등신,부정
떫다,부정
똘끼,부정
뚱뚱,부정
마녀,부정
마비,부정
마약,부정
만취,부정
말살,부정
망신,부정
매춘,부정
맹장,부정
맹점,부정
먼지,부정
멋쩍,부정
모욕,부정
몰골,부정
몰락,부정
몰수,부정
묘지,부정
무능,부정
무력,부정
무례,부정
무색,부정
무시,부정
무식,부정
무심,부정
무정,부정
미개,부정
미궁,부정
미신,부정
민폐,부정
밉다,부정
바보,부정
박탈,부정
반발,부정
반역,부정
반칙,부정
반항,부정
발뺌,부정
발작,부정
발진,부정
방뇨,부정
방심,부정
방종,부정
방탕,부정
방해,부정
방화,부정
방황,부정
배교,부정
배반,부정
배신,부정
백치,부정
벌점,부정
범죄,부정
법석,부정
벼락,부정
변덕,부정
변명,부정
변비,부정
변절,부정
변칙,부정
별로,부정
병고,부정
병상,부정
병약,부정
보복,부정
복수,부정
복잡,부정
복통,부정
부담,부정
부당,부정
부식,부정
부정,부정
부진,부정
부채,부정
부패,부정
분개,부정
분노,부정
분열,부정
분쟁,부정
분통,부정
불결,부정
불길,부정
불리,부정
불만,부정
불법,부정
불신,부정
불쌍,부정
불안,부정
불온,부정
불운,부정
불의,부정
불임,부정
불충,부정
불치,부정
불쾌,부정
불편,부정
불평,부정
불행,부정
불화,부정
붕괴,부정
비겁,부정
비관,부정
비극,부정
비난,부정
비듬,부정
비련,부정
비만,부정
비애,부정
비참,부정
비천,부정
비탄,부정
비통,부정
비판,부정
빈곤,부정
빈대,부정
빈약,부정
빈혈,부정
빚다,부정
뻔뻔,부정
삐라,부정
사경,부정
사고,부정
사납,부정
사망,부정
사악,부정
사체,부정
사치,부정
사탄,부정
사형,부정
산만,부정
살인,부정
상실,부정
색마,부정
색욕,부정
섬뜩,부정
성급,부정
성병,부정
세뇌,부정
세속,부정
세슘,부정
소극,부정
소름,부정
소음,부정
속물,부정
속인,부정
속타,부정
손상,부정
손실,부정
손해,부정
쇠약,부정
쇠퇴,부정
수갑,부정
수고,부정
수두,부정
수렁,부정
수치,부정
숙청,부정
술책,부정
슬프,부정
슬픔,부정
습격,부정
습진,부정
시름,부정
시리,부정
시시,부정
시체,부정
신랄,부정
신음,부정
실격,부정
실례,부정
실망,부정
실성,부정
실수,부정
실업,부정
실연,부정
실의,부정
실추,부정
실패,부정
실형,부정
싫증,부정
심각,부정
심통,부정
싸움,부정
쓴맛,부정
쓸쓸,부정
아집,부정
아첨,부정
아편,부정
아픔,부정
악귀,부정
악당,부정
악독,부정
악마,부정
악의,부정
악인,부정
악취,부정
악평,부정
악한,부정
악행,부정
악화,부정
안일,부정
암내,부정
암살,부정
암초,부정
압박,부정
압제,부정
애통,부정
야만,부정
야비,부정
야수,부정
약점,부정
약탈,부정
억압,부정
언쟁,부정
얼룩,부정
엄벌,부정
엉성,부정
여의,부정
역모,부정
역병,부정
역적,부정
역정,부정
연옥,부정
열등,부정
염세,부정
염증,부정
예민,부정
오류,부정
오만,부정
오명,부정
오물,부정
오싹,부정
오역,부정
오염,부정
오용,부정
오해,부정
온상,부정
옹졸,부정
와전,부정
완고,부정
왜곡,부정
외상,부정
외설,부정
요통,부정
욕설,부정
욕심,부정
욕창,부정
우둔,부정
우려,부정
우매,부정
우울,부정
울보,부정
울화,부정
원망,부정
원통,부정
원한,부정
위기,부정
위반,부정
위배,부정
위법,부정
위선,부정
위압,부정
위염,부정
위조,부정
위증,부정
위축,부정
위태,부정
위통,부정
위험,부정
위협,부정
유감,부정
